*************************
Information of currently running processess...
*************************
{'username': 'rushikeshgade', 'name': 'MTLCompilerService', 'pid': 3244, 'vms': 416950.984375}
{'username': 'rushikeshgade', 'name': 'MTLCompilerService', 'pid': 3245, 'vms': 416950.984375}
{'username': 'rushikeshgade', 'name': 'inputanalyticsd', 'pid': 3250, 'vms': 416943.8125}
{'username': 'rushikeshgade', 'name': 'Google Chrome Helper', 'pid': 3770, 'vms': 433784.4375}
{'username': 'rushikeshgade', 'name': 'VTEncoderXPCService', 'pid': 3771, 'vms': 401847.3125}
{'username': 'rushikeshgade', 'name': 'com.apple.audio.SandboxHelper', 'pid': 3772, 'vms': 400679.203125}
{'username': 'rushikeshgade', 'name': 'coreautha', 'pid': 3940, 'vms': 401393.484375}
{'username': 'rushikeshgade', 'name': 'AuthenticationServicesAgent', 'pid': 3943, 'vms': 417122.6875}
{'username': 'rushikeshgade', 'name': 'keychainsharingmessagingd', 'pid': 3944, 'vms': 416911.015625}
{'username': 'rushikeshgade', 'name': 'metrickitd', 'pid': 3946, 'vms': 416910.3125}
{'username': 'rushikeshgade', 'name': 'photoanalysisd', 'pid': 3949, 'vms': 416910.359375}
{'username': 'rushikeshgade', 'name': 'cloudphotod', 'pid': 3954, 'vms': 416956.546875}
{'username': 'rushikeshgade', 'name': 'OSDUIHelper', 'pid': 3972, 'vms': 401651.828125}
{'username': 'rushikeshgade', 'name': 'XProtect', 'pid': 3983, 'vms': 400997.9375}
{'username': 'rushikeshgade', 'name': 'Google Chrome Helper (Renderer)', 'pid': 4583, 'vms': 1821730.046875}
{'username': 'rushikeshgade', 'name': 'Google Chrome Helper (Renderer)', 'pid': 4585, 'vms': 1821751.78125}
{'username': 'rushikeshgade', 'name': 'Google Chrome Helper (Renderer)', 'pid': 4588, 'vms': 1821706.171875}
{'username': 'rushikeshgade', 'name': 'geoanalyticsd', 'pid': 4957, 'vms': 416944.40625}
{'username': 'rushikeshgade', 'name': 'mdwrite', 'pid': 5460, 'vms': 416906.984375}
{'username': 'rushikeshgade', 'name': 'ShipIt', 'pid': 5705, 'vms': 401146.53125}
{'username': 'rushikeshgade', 'name': 'DockHelper', 'pid': 6374, 'vms': 401492.703125}
{'username': 'rushikeshgade', 'name': 'Google Chrome Helper (Alerts)', 'pid': 6382, 'vms': 433783.0625}
{'username': 'rushikeshgade', 'name': 'zsh', 'pid': 6801, 'vms': 400898.453125}
{'username': 'rushikeshgade', 'name': 'Google Chrome Helper (Renderer)', 'pid': 7711, 'vms': 1821683.28125}
{'username': 'rushikeshgade', 'name': 'mdworker_shared', 'pid': 7825, 'vms': 416960.8125}
{'username': 'rushikeshgade', 'name': 'mdworker_shared', 'pid': 7827, 'vms': 416961.375}
{'username': 'rushikeshgade', 'name': 'mdworker_shared', 'pid': 7832, 'vms': 416960.8125}
{'username': 'rushikeshgade', 'name': 'Python', 'pid': 8002, 'vms': 400687.734375}
